scheme_code,scheme_name,fund_house,scheme_category,raw_json,source_file,processed_timestamp
142465,ICICI Prudential Fixed Maturity Plan - Series 82 - 1203 Days Plan K - Direct Plan Cumulative Option,,,,fund_master.csv,2026-06-03T08:25:50Z
141047,Kotak FMP Series 202-Direct Plan-Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
106017,Kotak FMP 12M Series 1 - Institutional - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
128984,Reliance Dual Advantage Fixed Tenure Fund V- Plan G- Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
124738,IDFC FTP -S 42 (731 days)-Regular Plan_Half Yearly Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
144017,Reliance Fixed Horizon Fund XXXVIII- Series 4- Direct Plan- Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
142467,ICICI Prudential Fixed Maturity Plan - Series 82 - 1203 Days Plan K - Quarterly IDCW Option,,,,fund_master.csv,2026-06-03T08:25:50Z
153698,Invesco India Income Plus Arbitrage Active Fund of Fund - Direct Plan - IDCW (Payout / Reinvestment),,,INF205KA1BB1,fund_master.csv,2026-06-03T08:25:50Z
123385,DWS FIXED MATURITY PLAN - SERIES 33- REGULAR PLAN - GROWTH,,,,fund_master.csv,2026-06-03T08:25:50Z
142468,ICICI Prudential Fixed Maturity Plan - Series 82 - 1203 Days Plan K - Direct Plan Quarterly IDCW Option,,,,fund_master.csv,2026-06-03T08:25:50Z
144018,Reliance Fixed Horizon Fund XXXVIII- Series 4- Direct Plan- Dividend Plan,,,,fund_master.csv,2026-06-03T08:25:50Z
106018,Kotak FMP 12M Series 1 - Retail - Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
123390,DWS FIXED MATURITY PLAN - SERIES 33- DIRECT PLAN - GROWTH,,,,fund_master.csv,2026-06-03T08:25:50Z
141048,Kotak FMP Series 202-Regular Plan-Dividend Payout Option,,,,fund_master.csv,2026-06-03T08:25:50Z
128985,Reliance Dual Advantage Fixed Tenure Fund V- Plan G- Dividend Payout Option,,,,fund_master.csv,2026-06-03T08:25:50Z
124743,IDFC FTP -S 42(731 days) -Regular Plan_Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
153699,Groww Nifty 50 ETF,,,INF666M01LL8,fund_master.csv,2026-06-03T08:25:50Z
141049,Kotak FMP Series 202-Regular Plan-Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
142469,ICICI Prudential Fixed Maturity Plan - Series 82 - 1203 Days Plan K - Half Yearly IDCW Option,,,,fund_master.csv,2026-06-03T08:25:50Z
106019,HDFC FMP 181D JUNE 2007 - RETAIL PLAN GROWTH OPTION,,,,fund_master.csv,2026-06-03T08:25:50Z
144019,Reliance Fixed Horizon Fund XXXVIII- Series 4- Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
123391,DWS FIXED MATURITY PLAN - SERIES 33- REGULAR PLAN - ANNUAL DIVIDEND PAYOUT,,,,fund_master.csv,2026-06-03T08:25:50Z
124748,Reliance Interval Fund - II - Series 2 - Growth Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
128986,Reliance Dual Advantage Fixed Tenure Fund V- Plan G- Direct Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
153700,360 ONE Overnight Fund - Regular Plan - Growth,,,INF579M01BD1,fund_master.csv,2026-06-03T08:25:50Z
106020,HDFC FMP 181D JUNE 2007 - WHOLESALE PLAN DIVIDEND OPTION,,,,fund_master.csv,2026-06-03T08:25:50Z
123393,HDFC FMP 371D August 2013 (1)-Regular Option-Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
144029,HDFC FMP 1099D June 2018 (1) - IDCW Option - Direct Plan,,,,fund_master.csv,2026-06-03T08:25:50Z
141056,Edelweiss Fixed Maturity Plan - Series 41 - Direct Plan - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
142471,DSP FMP Series - 220 - 40M - Regular Plan - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
128987,Reliance Dual Advantage Fixed Tenure Fund V- Plan G- Direct Plan - Dividend Payout Option,,,,fund_master.csv,2026-06-03T08:25:50Z
124749,Reliance Interval Fund - II - Series 2 - Direct Plan - Growth Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
153701,360 ONE Overnight Fund- Direct Plan - IDCW,,,INF579M01BH2,fund_master.csv,2026-06-03T08:25:50Z
106021,HDFC FMP 181D JUNE 2007 - RETAIL PLAN DIVIDEND OPTION,,,,fund_master.csv,2026-06-03T08:25:50Z
144030,HDFC FMP 1099D June 2018 (1) - Growth Option - Direct Plan,,,,fund_master.csv,2026-06-03T08:25:50Z
141057,Edelweiss Fixed Maturity Plan - Series 41 - Direct Plan - Dividend Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
142472,DSP FMP Series - 220 - 40M - Regular Plan - IDCW - Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
123394,HDFC FMP 371D August 2013 (1)-Regular Option-Flexi Option,,,,fund_master.csv,2026-06-03T08:25:50Z
124750,Reliance Interval Fund - II - Series 2 - Dividend Plan - Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
128989,ICICI Prudential Fixed Maturity Plan-Corporate Bond Series A-750 Days - Cumulative Option,,,,fund_master.csv,2026-06-03T08:25:50Z
153702,360 ONE Overnight Fund - Regular Plan - IDCW,,,INF579M01BE9,fund_master.csv,2026-06-03T08:25:50Z
106023,HDFC FMP 367D JUNE 2007 - RETAIL PLAN NORMAL DIVIDEND OPTION,,,,fund_master.csv,2026-06-03T08:25:50Z
142474,DSP FMP Series - 220 - 40M - Regular Plan - IDCW - Quarterly Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
123395,HDFC FMP 371D August 2013 (1)-Direct Option-Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
144031,HDFC FMP 1099D June 2018 (1) - Quarterly IDCW Option - Direct Plan,,,,fund_master.csv,2026-06-03T08:25:50Z
141058,Edelweiss Fixed Maturity Plan - Series 41 - Regular Plan - Dividend Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
128991,ICICI Prudential Fixed Maturity Plan-Corporate Bond Series A-750 Days - Direct Plan-Cumulative Option,,,,fund_master.csv,2026-06-03T08:25:50Z
124751,Reliance Interval Fund - II - Series 2 - Direct Plan - Dividend Plan - Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
153703,360 ONE Overnight Fund - Direct Plan - Growth,,,INF579M01BG4,fund_master.csv,2026-06-03T08:25:50Z
142475,DSP FMP Series - 220 - 40M - Direct Plan - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
141059,Edelweiss Fixed Maturity Plan - Series 41 - Regular Plan - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
144032,HDFC FMP 1099D June 2018 (1) - IDCW Option,,,,fund_master.csv,2026-06-03T08:25:50Z
123396,HDFC FMP 371D August 2013 (1)-Direct Option-Flexi Option,,,,fund_master.csv,2026-06-03T08:25:50Z
106024,HDFC FMP 367D JUNE 2007 - RETAIL PLAN QUATERLY DIVIDEND OPTION,,,,fund_master.csv,2026-06-03T08:25:50Z
124752,Reliance Interval Fund - II - Series 3 - Growth Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
106025,HDFC FMP 367D JUNE 2007 - WHOLESALE PLAN QUATERLY DIVIDEND OPTION,,,,fund_master.csv,2026-06-03T08:25:50Z
128993,Invesco India Fixed Maturity Plan - Series 23 - Plan H (370 Days) - Direct Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
153704,Groww Nifty 50 Index Fund Direct Growth,,,INF666M01KT3,fund_master.csv,2026-06-03T08:25:50Z
142477,ICICI Prudential Fixed Maturity Plan - Series 82 - 1199 Days Plan L - Cumulative Option,,,,fund_master.csv,2026-06-03T08:25:50Z
141060,Quantum Dynamic Bond Fund - Regular Plan Monthly IDCW,,,INF082J01226,fund_master.csv,2026-06-03T08:25:50Z
144033,HDFC FMP 1099D June 2018 (1) - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
123397,HDFC FMP 371D August 2013 (1)-Regular Option-Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
124753,Reliance Interval Fund - II - Series 3 - Direct Plan - Growth Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
153705,quant Equity Savings Fund - Growth Option - Direct Plan,,,INF966L01EC8,fund_master.csv,2026-06-03T08:25:50Z
142478,ICICI Prudential Fixed Maturity Plan - Series 82 - 1199 Days Plan L - Direct Plan Cumulative Option,,,,fund_master.csv,2026-06-03T08:25:50Z
106026,HDFC FMP 367D JUNE 2007 - RETAIL PLAN GROWTH OPTION,,,,fund_master.csv,2026-06-03T08:25:50Z
128994,Invesco India Fixed Maturity Plan - Series 23 - Plan H (370 Days) - Regular Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
124754,Reliance Interval Fund - II - Series 3 - Dividend Plan - Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
141061,Quantum Dynamic Bond Fund - Regular Plan Growth Option,,,INF082J01218,fund_master.csv,2026-06-03T08:25:50Z
123398,HDFC FMP 371D August 2013 (1)-Regular Option-Quarterly Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
144034,HDFC FMP 1099D June 2018 (1) - Quarterly IDCW Option,,,,fund_master.csv,2026-06-03T08:25:50Z
153706,quant Equity Savings Fund - IDCW Option - Direct Plan,,,INF966L01ED6,fund_master.csv,2026-06-03T08:25:50Z
123399,HDFC FMP 371D August 2013 (1)-Direct Option-Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
106028,HDFC FMP 367D JUNE 2007 - WHOLESALE PLAN GROWTH OPTION,,,,fund_master.csv,2026-06-03T08:25:50Z
128995,Invesco India Fixed Maturity Plan - Series 23 - Plan H (370 Days) - Regular Plan - Dividend Payout Option,,,,fund_master.csv,2026-06-03T08:25:50Z
142481,ICICI Prudential Fixed Maturity Plan - Series 82 - 1199 Days Plan L - Half Yearly IDCW Option,,,,fund_master.csv,2026-06-03T08:25:50Z
144035,SBI Debt Fund Series C - 19 (1100 Days) - Regular Plan - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
124755,Reliance Interval Fund - II - Series 3 - Direct Plan - Dividend Plan - Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
141062,Quantum Diversified Equity All Cap Active FOF - Regular Plan IDCW,,,INF082J01283,fund_master.csv,2026-06-03T08:25:50Z
128996,DSP BlackRock FMP - Series 163 - 12M (Maturity Date 27 April 2017) - Regular Plan - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
106029,HDFC FMP 36M JUNE 2007 - RETAIL PLAN GROWTH OPTION,,,,fund_master.csv,2026-06-03T08:25:50Z
142483,ICICI Prudential Fixed Maturity Plan - Series 82 - 1199 Days Plan L - Direct Plan Half Yearly IDCW Option,,,,fund_master.csv,2026-06-03T08:25:50Z
153707,quant Equity Savings Fund - Growth Option - Regular Plan,,,INF966L01EF1,fund_master.csv,2026-06-03T08:25:50Z
123400,HDFC FMP 371D August 2013 (1)-Direct Option-Quarterly Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
141063,Quantum Diversified Equity All Cap Active FOF - Regular Plan Growth Option,,,INF082J01275,fund_master.csv,2026-06-03T08:25:50Z
124765,Aditya Birla Sun Life Fixed Term Plan - Series IG (1098 days) - Direct Plan-Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
144036,SBI Debt Fund Series - C - 19 (1100 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,,,fund_master.csv,2026-06-03T08:25:50Z
128997,DSP BlackRock FMP - Series 163 - 12M (Maturity Date 27 April 2017) - Direct Plan - Dividend Payout - Quarterly Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
153708,quant Equity Savings Fund - IDCW Option - Regular Plan,,,INF966L01EG9,fund_master.csv,2026-06-03T08:25:50Z
106030,HDFC FMP 36M JUNE 2007 - RETAIL PLAN QUATERLY DIVIDEND OPTION,,,,fund_master.csv,2026-06-03T08:25:50Z
142485,SBI DEBT FUND SERIES C - 9 (1150 DAYS) - DIRECT PLAN - GROWTH,,,,fund_master.csv,2026-06-03T08:25:50Z
144037,SBI Debt Fund Series C - 19 (1100 Days) - Direct Plan - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
123401,HDFC FMP 1846D August 2013 (1) - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
141064,Quantum Gold Savings Fund - Regular Plan Growth Option,,,INF082J01358,fund_master.csv,2026-06-03T08:25:50Z
124766,Aditya Birla Sun Life Fixed Term Plan - Series IG (1098 days) - Regular Plan-Normal Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
128998,DSP BlackRock FMP - Series 163 - 12M (Maturity Date 27 April 2017)  - Direct Plan - Dividend Payout - Regular Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
142486,SBI Debt Fund Series - C - 9 (1150 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,,,fund_master.csv,2026-06-03T08:25:50Z
106032,HDFC FMP 36M JUNE 2007 - WHOLESALE PLAN QUATERLY DIVIDEND OPTION,,,,fund_master.csv,2026-06-03T08:25:50Z
153709,Groww Nifty 50 Index Fund Direct IDCW,,,INF666M01KU1,fund_master.csv,2026-06-03T08:25:50Z
144038,SBI Debt Fund Series - C - 19 (1100 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,,,fund_master.csv,2026-06-03T08:25:50Z
123402,HDFC FMP 1846D August 2013 (1) - Growth Option - Direct Plan,,,,fund_master.csv,2026-06-03T08:25:50Z
124767,Aditya Birla Sun Life Fixed Term Plan - Series IG (1098 days) - Regular Plan-Quarterly Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
141065,Quantum Liquid Fund - Regular Plan Daily IDCW,,,,fund_master.csv,2026-06-03T08:25:50Z
142487,SBI Debt Fund Series - C - 9 (1150 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,,,fund_master.csv,2026-06-03T08:25:50Z
128999,DSP BlackRock FMP - Series 163 - 12M (Maturity Date 27 April 2017) - Direct Plan - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
106033,HDFC FMP 36M JUNE 2007 - RETAIL PLAN NORMAL DIVIDEND OPTION,,,,fund_master.csv,2026-06-03T08:25:50Z
153710,Groww Nifty 50 Index Fund Regular Growth,,,INF666M01KW7,fund_master.csv,2026-06-03T08:25:50Z
123403,HDFC FMP 1846D August 2013 (1) - IDCW Option - Direct Plan,,,,fund_master.csv,2026-06-03T08:25:50Z
129000,DSP BlackRock FMP - Series 163 - 12M (Maturity Date 27 April 2017) - Regular Plan - Dividend Payout - Quarterly Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
124768,Aditya Birla Sun Life Fixed Term Plan - Series IG (1098 days) - Regular Plan-Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
153711,Groww Nifty 50 Index Fund Regular IDCW,,,INF666M01LJ2,fund_master.csv,2026-06-03T08:25:50Z
141066,Quantum Liquid Fund - Regular Plan Growth Option,,,INF082J01309,fund_master.csv,2026-06-03T08:25:50Z
142488,SBI DEBT FUND SERIES C - 9 (1150 DAYS) - REGULAR PLAN - GROWTH,,,,fund_master.csv,2026-06-03T08:25:50Z
106034,HDFC FMP 36M JUNE 2007 - WHOLESALE PLAN GROWTH OPTION,,,,fund_master.csv,2026-06-03T08:25:50Z
144039,L&T FMP Series XVII - Plan B - Direct Plan - IDCW ,,,,fund_master.csv,2026-06-03T08:25:50Z
123404,HDFC FMP 1846D August 2013 (1)-Direct Option-Flexi Option,,,,fund_master.csv,2026-06-03T08:25:50Z
153712,Edelweiss Income Plus Arbitrage Active Fund of Funds - Direct Plan Growth,,,INF754K01VF7,fund_master.csv,2026-06-03T08:25:50Z
129001,DSP BlackRock FMP - Series 163 - 12M (Maturity Date 27 April 2017)  - Regular Plan - Dividend Payout - Regular Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
124769,Aditya Birla Sun Life Fixed Term Plan - Series IG (1098 days) - Direct Plan-Quarterly Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
144040,L&T FMP Series XVII - Plan B - Direct Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
142489,Axis Capital Builder Fund - Series 1 (1540 Days) - Regular Plan - Growth option,,,,fund_master.csv,2026-06-03T08:25:50Z
106035,DWS CASH OPPORTUNITIES FUND - WEEKLY DIV,,,,fund_master.csv,2026-06-03T08:25:50Z
141067,Quantum Liquid Fund - Regular Plan Monthly IDCW,,,INF082J01325,fund_master.csv,2026-06-03T08:25:50Z
129006,Franklin India Banking & PSU Debt Fund - Growth,,,INF090I01KO5,fund_master.csv,2026-06-03T08:25:50Z
123405,HDFC FMP 1846D August 2013 (1)-Direct Option-Quarterly Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
142490,Axis Capital Builder Fund - Series 1 (1540 Days) - Direct Plan - Growth option,,,,fund_master.csv,2026-06-03T08:25:50Z
106036,DWS CASH OPPORTUNITIES FUND - FORTNIGHTLY DIV,,,,fund_master.csv,2026-06-03T08:25:50Z
144041,L&T FMP Series XVII - Plan B - Regular Plan - IDCW ,,,,fund_master.csv,2026-06-03T08:25:50Z
141068,Quantum Value Fund - Regular Plan Growth Option,,,INF082J01242,fund_master.csv,2026-06-03T08:25:50Z
153713,Edelweiss Income Plus Arbitrage Active Fund of Funds - Regular-Growth,,,INF754K01VJ9,fund_master.csv,2026-06-03T08:25:50Z
124770,HDFC FMP 370D October 2013 (1) - Regular Option - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
123406,HDFC FMP 1846D August 2013 (1) - IDCW Option,,,,fund_master.csv,2026-06-03T08:25:50Z
129007,Franklin India Banking and PSU Debt Fund - IDCW ,,,INF090I01KP2,fund_master.csv,2026-06-03T08:25:50Z
106037,BIRLA FTP-QUARTERLY SERIES 19 - GROWTH,,,,fund_master.csv,2026-06-03T08:25:50Z
142491,Axis Capital Builder Fund Series 1 (1540 Days) - Regular Plan - IDCW,,,,fund_master.csv,2026-06-03T08:25:50Z
153714,Edelweiss Income Plus Arbitrage Active Fund of Fund - Regular - Dividend- Payout,,,INF754K01VK7,fund_master.csv,2026-06-03T08:25:50Z
144042,L&T FMP Series XVII - Plan B - Regular Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
141069,Quantum Value Fund - Regular Plan IDCW,,,INF082J01259,fund_master.csv,2026-06-03T08:25:50Z
124771,HDFC FMP 370D October 2013 (1) - Regular Option - Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
153715,Edelweiss Income Plus Arbitrage Active Fund of Funds - Direct-Dividend-Payout,,,INF754K01VG5,fund_master.csv,2026-06-03T08:25:50Z
142492,Axis Capital Builder Fund Series 1 (1540 Days) - Direct Plan - IDCW,,,,fund_master.csv,2026-06-03T08:25:50Z
123407,HDFC FMP 1846D August 2013 (1)-Regular Option-Flexi Option,,,,fund_master.csv,2026-06-03T08:25:50Z
129008,Franklin India Banking & PSU Debt Fund - Direct - Growth,,,INF090I01KR8,fund_master.csv,2026-06-03T08:25:50Z
124772,HDFC FMP 370D October 2013 (1) - Regular Option - Quarterly Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
106038,BIRLA FTP-QUARTERLY SERIES 19 - DIVIDEND,,,,fund_master.csv,2026-06-03T08:25:50Z
144043,Axis Fixed Term Plan Series 95 (1185 Days) - Regular Plan - Half Yearly IDCW,,,,fund_master.csv,2026-06-03T08:25:50Z
141070,Quantum ELSS Tax Saver Fund - Regular Plan Growth Option,,,INF082J01366,fund_master.csv,2026-06-03T08:25:50Z
153716,SBI Nifty100 Low Volatility 30 Index Fund- Regular Plan- Growth,,,INF200KB1902,fund_master.csv,2026-06-03T08:25:50Z
123408,HDFC FMP 1846D August 2013 (1)-Regular Option-Quarterly Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
129009,Franklin India Banking and PSU Debt Fund - Direct - IDCW ,,,INF090I01KS6,fund_master.csv,2026-06-03T08:25:50Z
142493,IDFC Equity Opportunity Fund - Series 5 (36 Months) Regular Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
124773,HDFC FMP 370D October 2013 (1) - Regular Option - Flexi Option,,,,fund_master.csv,2026-06-03T08:25:50Z
106039,LICMF FIXED MATURITY PLAN SERIES 26 - GROWTH OPTION,,,,fund_master.csv,2026-06-03T08:25:50Z
144045,Axis Fixed Term Plan Series 95 (1185 Days) - Direct Plan - Quarterly IDCW,,,,fund_master.csv,2026-06-03T08:25:50Z
141071,Quantum ELSS Tax Saver Fund - Regular Plan IDCW,,,INF082J01374,fund_master.csv,2026-06-03T08:25:50Z
129010,IDFC FTP S -91(1158 Days)_Regular Plan_ Periodic Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
142494,IDFC Equity Opportunity Fund - Series 5 (36 Months) Regular Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
153717,SBI Nifty100 Low Volatility 30 Index Fund- Regular Plan- Income Cum Distribution Capital Withdrawal Option (IDCW),,,INF200KB1910,fund_master.csv,2026-06-03T08:25:50Z
123409,HDFC FMP 1001D August 2013 (1)-Regular Option-Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
106040,LICMF FIXED MATURITY PLAN SERIES 26 - DIVIDEND OPTION,,,,fund_master.csv,2026-06-03T08:25:50Z
124774,HDFC FMP 370D October 2013 (1) - Direct Option - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
144046,Axis Fixed Term Plan Series 95 (1185 Days) - Regular Plan - Quarterly IDCW,,,,fund_master.csv,2026-06-03T08:25:50Z
141072,Quantum Multi Asset Active FOF - Regular Plan Growth Option,,,INF082J01341,fund_master.csv,2026-06-03T08:25:50Z
129011,IDFC FTP S -91(1158 Days)_Direct Plan_ Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
153718,SBI Nifty100 Low Volatility 30 Index Fund- Direct Plan- Growth,,,INF200KB1936,fund_master.csv,2026-06-03T08:25:50Z
142495,IDFC Equity Opportunity Fund - Series 5 (36 Months) Direct Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
123410,HDFC FMP 1001D August 2013 (1)-Regular Option-Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
124775,HDFC FMP 370D October 2013 (1) - Direct Option - Flexi Option,,,,fund_master.csv,2026-06-03T08:25:50Z
106041,DSP BlackRock Fixed Term Plan Series 1N Regular Plan - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
141089,ICICI Prudential Fixed Maturity Plan - Series 80 - 1125 Days Plan S - Cumulative Option,,,,fund_master.csv,2026-06-03T08:25:50Z
144047,Aditya Birla Sun Life Fixed Term Plan - Series QI (1100 days) - Regular Plan-Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
153719,SBI Nifty100 Low Volatility 30 Index Fund-Direct  Plan- Income Cum Distribution Capital Withdrawal Option (IDCW),,,INF200KB1944,fund_master.csv,2026-06-03T08:25:50Z
142496,IDFC Equity Opportunity Fund - Series 5 (36 Months) Direct Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
123411,HDFC FMP 1001D August 2013 (1)-Regular Option-Quarterly Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
129015,IDFC FTP S -91(1158 Days)_Regular Plan_ Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
141090,ICICI Prudential Fixed Maturity Plan - Series 80 - 1125 Days Plan S - Direct Plan - Cumulative Option,,,,fund_master.csv,2026-06-03T08:25:50Z
144048,Aditya Birla Sun Life Fixed Term Plan - Series QI (1100 days) -Regular -Normal IDCW,,,,fund_master.csv,2026-06-03T08:25:50Z
124776,HDFC FMP 370D October 2013 (1) - Direct Option - Quarterly Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
123412,HDFC FMP 1001D August 2013 (1)-Direct Option-Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
129016,IDFC FTP S -91(1158 Days)_Regular Plan_ Half Yearly Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
106042,DSP BlackRock Fixed Term Plan Series 1N Regular Plan - Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
153720,Bandhan Multi-Factor Fund - Direct Plan - IDCW,,,INF194KB1JY8,fund_master.csv,2026-06-03T08:25:50Z
142497,DSP A.C.E. Fund (Analyst's Conviction Equalized) - Series 2 - Direct Plan - IDCW - Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
141091,ICICI Prudential Fixed Maturity Plan - Series 80 - 1125 Days Plan S - Direct Plan - Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
124777,HDFC FMP 370D October 2013 (1) - Direct Option - Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
144049,Aditya Birla Sun Life Fixed Term Plan - Series QI (1100 days) - Direct Plan-Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
106043,DSP BlackRock Fixed Term Plan Series 1N- Institutional Plan - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
153721,Bandhan Multi-Factor Fund - Regular Plan - Growth,,,INF194KB1JU6,fund_master.csv,2026-06-03T08:25:50Z
124784,IDFC FTP -S 44 (730 days)_Regular Plan_Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
123413,HDFC FMP 1001D August 2013 (1)-Direct Option-Flexi Option,,,,fund_master.csv,2026-06-03T08:25:50Z
144050,Aditya Birla Sun Life Fixed Term Plan - Series QI (1100 days) -Regular -Quarterly IDCW,,,,fund_master.csv,2026-06-03T08:25:50Z
142498,DSP A.C.E. Fund (Analyst's Conviction Equalized) - Series 2 - Regular Plan - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
141092,ICICI Prudential Fixed Maturity Plan - Series 80 - 1125 Days Plan S - Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
129017,IDFC FTP S -91(1158 Days)_Regular Plan_ Quaterly Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
124786,IDFC FTP -S 44 (730 days)_Regular Plan_Quarterly Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
106044,DSP BlackRock Fixed Term Plan Series 1N- Institutional Plan - Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
123414,HDFC FMP 1001D August 2013 (1)-Direct Option-Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
153722,Bandhan Multi-Factor Fund - Direct Plan - Growth,,,INF194KB1JX0,fund_master.csv,2026-06-03T08:25:50Z
141097,ICICI Prudential Fixed Maturity Plan - Series 80 - 1216 Days Plan U - Cumulative Option,,,,fund_master.csv,2026-06-03T08:25:50Z
142499,DSP A.C.E. Fund (Analyst's Conviction Equalized) - Series 2 - Direct Plan - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
144052,Aditya Birla Sun Life Fixed Term Plan - Series QI (1100 days) -Direct - Normal IDCW,,,,fund_master.csv,2026-06-03T08:25:50Z
124787,IDFC FTP -S 44 (730 days)_Regular Plan_Half Yearly Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
129018,Reliance Fixed Horizon Fund- XXVI- Series 13- Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
106045,Kotak FMP 3M Series 22 - Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
141098,ICICI Prudential Fixed Maturity Plan - Series 80 - 1216 Days Plan U - Direct Plan - Cumulative Option,,,,fund_master.csv,2026-06-03T08:25:50Z
153723,Bandhan Multi-Factor Fund - Regular Plan - IDCW,,,INF194KB1JV4,fund_master.csv,2026-06-03T08:25:50Z
